datetime,T5
2021-04-11 19:52:59,0.0
2021-04-11 19:53:39,295.941
2021-04-11 19:54:19,295.99
2021-04-11 19:54:59,295.95
2021-04-11 19:55:41,295.926
2021-04-11 19:56:21,296.035
2021-04-11 19:57:01,295.977
2021-04-11 20:01:20,0.0
2021-04-11 20:01:59,296.033
2021-04-11 20:02:39,296.09
2021-04-11 20:03:19,296.004
2021-04-11 20:03:59,295.942
2021-04-11 20:04:40,295.878
2021-04-11 20:05:20,295.965
2021-04-11 20:06:00,296.031
2021-04-11 20:06:40,296.024
2021-04-11 20:07:20,295.906
2021-04-11 20:08:00,295.804
2021-04-11 20:08:40,295.895
2021-04-11 20:09:20,295.764
2021-04-11 20:10:00,295.705
2021-04-11 20:10:40,295.8
2021-04-11 20:11:21,295.604
2021-04-11 20:12:01,295.656
2021-04-11 20:12:41,295.672
2021-04-11 20:13:21,295.75
2021-04-11 20:14:01,295.711
2021-04-11 20:14:41,295.531
2021-04-11 20:15:21,295.573
2021-04-11 20:16:01,295.712
2021-04-11 20:16:41,295.601
2021-04-11 20:17:22,295.609
2021-04-11 20:18:02,295.576
2021-04-11 20:18:42,295.497
2021-04-11 20:19:22,295.518
2021-04-11 20:20:02,295.473
2021-04-11 20:20:42,295.558
2021-04-11 20:21:22,295.601
2021-04-11 20:22:03,295.55
2021-04-11 20:22:43,295.573
2021-04-11 20:23:23,295.461
2021-04-11 20:24:03,295.57
2021-04-11 20:24:43,295.417
2021-04-11 20:25:23,295.648
2021-04-11 20:26:03,295.63
2021-04-11 20:26:43,295.609
2021-04-11 20:27:23,295.597
2021-04-11 20:28:04,295.645
2021-04-11 20:28:44,295.563
2021-04-11 20:29:24,295.674
2021-04-11 20:30:04,295.457
2021-04-11 20:30:44,295.647
2021-04-11 20:31:24,295.598
2021-04-11 20:32:04,295.667
2021-04-11 20:32:44,295.495
2021-04-11 20:33:25,295.641
2021-04-11 20:34:05,295.633
2021-04-11 20:34:45,295.528
2021-04-11 20:35:25,295.581
2021-04-11 20:36:05,295.587
2021-04-11 20:36:45,295.518
2021-04-11 20:37:25,295.614
2021-04-11 20:38:05,295.527
2021-04-11 20:38:45,295.591
2021-04-11 20:39:25,295.634
2021-04-11 20:40:06,295.505
2021-04-11 20:40:46,295.703
2021-04-11 20:41:26,295.667
2021-04-11 20:42:06,295.606
2021-04-11 20:42:46,295.524
2021-04-11 20:43:26,295.52
2021-04-11 20:44:06,295.46
2021-04-11 20:44:46,295.539
2021-04-11 20:45:26,295.579
2021-04-11 20:46:07,295.606
2021-04-11 20:46:47,295.595
2021-04-11 20:47:27,295.495
2021-04-11 20:48:07,295.561
2021-04-11 20:48:47,295.673
2021-04-11 20:49:27,295.568
2021-04-11 20:50:07,295.578
2021-04-11 20:50:47,295.62
2021-04-11 20:51:28,295.551
2021-04-11 20:52:08,295.629
2021-04-11 20:52:48,295.564
2021-04-11 20:53:28,295.549
2021-04-11 20:54:08,295.584
2021-04-11 20:54:48,295.559
2021-04-11 20:55:28,295.472
2021-04-11 20:56:08,295.519
2021-04-11 20:56:48,295.542
2021-04-11 20:57:29,295.588
2021-04-11 20:58:09,295.646
2021-04-11 20:58:49,295.645
2021-04-11 20:59:29,295.472
2021-04-11 21:00:09,295.546
2021-04-11 21:00:49,295.614
2021-04-11 21:01:29,295.476
2021-04-11 21:02:09,295.51
2021-04-11 21:02:50,295.57
2021-04-11 21:03:30,295.574
2021-04-11 21:04:10,295.538
2021-04-11 21:04:50,295.603
2021-04-11 21:05:30,295.685
2021-04-11 21:06:10,295.436
2021-04-11 21:06:50,295.604
2021-04-11 21:07:31,295.576
2021-04-11 21:08:11,295.653
2021-04-11 21:08:51,295.508
2021-04-11 21:09:31,295.534
2021-04-11 21:10:11,295.505
2021-04-11 21:10:51,295.442
2021-04-11 21:11:31,295.491
2021-04-11 21:12:11,295.466
2021-04-11 21:12:51,295.628
2021-04-11 21:13:32,295.537
2021-04-11 21:14:12,295.583
2021-04-11 21:14:52,295.649
2021-04-11 21:15:32,295.559
2021-04-11 21:16:12,295.563
2021-04-11 21:16:52,295.51
2021-04-11 21:17:32,295.545
2021-04-11 21:18:12,295.56
2021-04-11 21:18:53,295.551
2021-04-11 21:19:33,295.594
2021-04-11 21:20:13,295.664
2021-04-11 21:20:53,295.65
2021-04-11 21:21:33,295.507
2021-04-11 21:22:13,295.524
2021-04-11 21:22:53,295.529
2021-04-11 21:23:33,295.578
2021-04-11 21:24:14,295.558
2021-04-11 21:24:54,295.437
2021-04-11 21:25:34,295.52
2021-04-11 21:26:14,295.485
2021-04-11 21:26:54,295.494
2021-04-11 21:27:34,295.6
2021-04-11 21:28:14,295.574
2021-04-11 21:28:54,295.461
2021-04-11 21:29:34,295.532
2021-04-11 21:30:15,295.446
2021-04-11 21:30:55,295.49
2021-04-11 21:31:35,295.529
2021-04-11 21:32:15,295.483
2021-04-11 21:32:55,295.643
2021-04-11 21:33:35,295.447
2021-04-11 21:34:15,295.544
2021-04-11 21:34:55,295.46
2021-04-11 21:35:35,295.542
2021-04-11 21:36:15,295.534
2021-04-11 21:36:56,295.546
2021-04-11 21:37:36,295.36
2021-04-11 21:38:16,295.477
2021-04-11 21:38:56,295.486
2021-04-11 21:39:36,295.506
2021-04-11 21:40:16,295.437
2021-04-11 21:40:57,295.494
2021-04-11 21:41:37,295.335
2021-04-11 21:42:17,295.516
2021-04-11 21:42:57,295.395
2021-04-11 21:43:37,295.387
2021-04-11 21:44:17,295.336
2021-04-11 21:44:57,295.382
2021-04-11 21:45:37,295.445
2021-04-11 21:46:17,295.209
2021-04-11 21:46:58,295.12
2021-04-11 21:47:38,295.181
2021-04-11 21:48:18,295.037
2021-04-11 21:48:58,295.167
2021-04-11 21:49:38,295.023
2021-04-11 21:50:18,295.045
2021-04-11 21:50:58,294.815
2021-04-11 21:51:38,294.971
2021-04-11 21:52:18,294.708
2021-04-11 21:52:58,294.678
2021-04-11 21:53:39,294.866
2021-04-11 21:54:19,294.605
2021-04-11 21:54:59,294.542
2021-04-11 21:55:39,294.629
2021-04-11 21:56:19,294.319
2021-04-11 21:56:59,294.374
2021-04-11 21:57:39,294.242
2021-04-11 21:58:19,294.124
2021-04-11 21:58:59,294.1
2021-04-11 21:59:40,293.961
